"FoodId"|"FdGrp_Desc"|"FdGrp_Cd"|"Long_Desc"|"Amount"|"Msre_Desc"|"Gm_Wgt"|"msre"|"Calories"|"Protein"|"Fat"|"Carbohydrates"
"2669"|"Breakfast Cereals"|"0800"|"Cereals, oats, instant, fortified, with cinnamon and spice, dry"|"1"|"packet"|"45"|"1 packet"|"369"|"9.5299999999999994"|"4.8399999999999999"|"76.079999999999998"
"2670"|"Breakfast Cereals"|"0800"|"Cereals, oats, instant, fortified, with cinnamon and spice, prepared with water"|"1"|"cup"|"240"|"1 cup"|"96"|"2.3700000000000001"|"1.21"|"18.949999999999999"
"2671"|"Breakfast Cereals"|"0800"|"Cereals, oats, instant, fortified, with raisins and spice, dry"|"1"|"packet"|"44"|"1 packet"|"360"|"8.4499999999999993"|"4.0300000000000002"|"76.329999999999998"
"2672"|"Breakfast Cereals"|"0800"|"Cereals, oats, instant, fortified, with raisins and spice, prepared with water"|"1"|"cup"|"240"|"1 cup"|"88"|"1.98"|"0.94999999999999996"|"17.91"
"2673"|"Breakfast Cereals"|"0800"|"Cereals, oats, regular and quick and instant, unenriched, cooked with water (includes boiling and microwaving), with salt"|"1"|"cup"|"234"|"1 cup"|"71"|"2.54"|"1.52"|"12"
"2674"|"Breakfast Cereals"|"0800"|"Cereals, oats, regular and quick, not fortified, dry"|"1"|"cup"|"81"|"1 cup"|"379"|"13.15"|"6.5199999999999996"|"67.700000000000003"
"2675"|"Breakfast Cereals"|"0800"|"Cereals, oats, regular and quick, unenriched, cooked with water (includes boiling and microwaving), without salt"|"1"|"cup"|"234"|"1 cup"|"71"|"2.54"|"1.52"|"12"
"2676"|"Breakfast Cereals"|"0800"|"Cereals, QUAKER, corn grits, instant, cheddar cheese flavor, dry"|"1"|"packet (1 NLEA serving)"|"28"|"1 packet (1 NLEA serving)"|"363"|"8.9800000000000004"|"5.46"|"72.959999999999994"
"2677"|"Breakfast Cereals"|"0800"|"Cereals, QUAKER, corn grits, instant, plain, dry"|"1"|"packet"|"29"|"1 packet"|"343"|"7.3099999999999996"|"2.1400000000000001"|"78.420000000000002"
"2678"|"Breakfast Cereals"|"0800"|"Cereals, QUAKER, corn grits, instant, plain, prepared (microwaved or boiling water added), without salt"|"1"|"cup"|"219"|"1 cup"|"74"|"1.5800000000000001"|"0.48999999999999999"|"15.949999999999999"
"2679"|"Breakfast Cereals"|"0800"|"Cereals, QUAKER, hominy grits, white, quick, dry"|"0.25"|"cup"|"37"|"0.25 cup"|"348"|"8.8000000000000007"|"1.2"|"79.599999999999994"
"2680"|"Breakfast Cereals"|"0800"|"Cereals, QUAKER, hominy grits, white, regular, dry"|"0.25"|"cup (1 NLEA serving)"|"41"|"0.25 cup (1 NLEA serving)"|"361"|"8.8000000000000007"|"1.6000000000000001"|"79.200000000000003"
"2681"|"Breakfast Cereals"|"0800"|"Cereals, QUAKER, Instant Grits Product with American Cheese Flavor, dry"|"1"|"packet (1 NLEA serving)"|"28"|"1 packet (1 NLEA serving)"|"360"|"8.8000000000000007"|"4.6699999999999999"|"74.180000000000007"
"2682"|"Breakfast Cereals"|"0800"|"Cereals, QUAKER, Instant Grits, Butter flavor, dry"|"1"|"packet (1 NLEA serving)"|"28"|"1 packet (1 NLEA serving)"|"369"|"8.1199999999999992"|"5.6399999999999997"|"74.829999999999998"
"2683"|"Breakfast Cereals"|"0800"|"Cereals, QUAKER, Instant Grits, Country Bacon flavor, dry"|"1"|"packet (1 NLEA serving)"|"28"|"1 packet (1 NLEA serving)"|"340"|"9.9299999999999997"|"1.73"|"75.390000000000001"
"2684"|"Breakfast Cereals"|"0800"|"Cereals, QUAKER, Instant Grits, Ham 'n' Cheese flavor, dry"|"1"|"packet (1 NLEA serving)"|"28"|"1 packet (1 NLEA serving)"|"355"|"10.73"|"4.6799999999999997"|"71.079999999999998"
"2685"|"Breakfast Cereals"|"0800"|"Cereals, QUAKER, Instant Grits, Redeye Gravy & Country Ham flavor, dry"|"1"|"packet (1 NLEA serving)"|"28"|"1 packet (1 NLEA serving)"|"342"|"9.8300000000000001"|"1.5800000000000001"|"75.859999999999999"
"2686"|"Breakfast Cereals"|"0800"|"Cereals, QUAKER, Instant Oatmeal Organic, Regular"|"1"|"packet"|"41"|"1 packet"|"367"|"16"|"6.2999999999999998"|"67"
"2687"|"Breakfast Cereals"|"0800"|"Cereals, QUAKER, Instant Oatmeal, Apple and Cinnamon, reduced sugar"|"1"|"packet (1 NLEA serving)"|"31"|"1 packet (1 NLEA serving)"|"358"|"10.289999999999999"|"5.6399999999999997"|"72.170000000000002"
"2688"|"Breakfast Cereals"|"0800"|"Cereals, QUAKER, Instant Oatmeal, apples and cinnamon, dry"|"1"|"packet (1 NLEA serving)"|"43"|"1 packet (1 NLEA serving)"|"366"|"8.6199999999999992"|"4.6100000000000003"|"76.739999999999995"
"2689"|"Breakfast Cereals"|"0800"|"Cereals, QUAKER, Instant Oatmeal, Banana Bread, dry"|"1"|"packet (1 NLEA serving)"|"41"|"1 packet (1 NLEA serving)"|"368"|"8.9700000000000006"|"4.8499999999999996"|"75.700000000000003"
"2690"|"Breakfast Cereals"|"0800"|"Cereals, QUAKER, Instant Oatmeal, Cinnamon Spice, reduced sugar"|"1"|"packet (1 NLEA serving)"|"34"|"1 packet (1 NLEA serving)"|"358"|"11.26"|"6.1100000000000003"|"69.450000000000003"
"2691"|"Breakfast Cereals"|"0800"|"Cereals, QUAKER, Instant Oatmeal, Cinnamon Swirl, high fiber"|"1"|"packet (1 NLEA serving)"|"45"|"1 packet (1 NLEA serving)"|"366"|"8.7899999999999991"|"4.7999999999999998"|"75.670000000000002"
"2692"|"Breakfast Cereals"|"0800"|"Cereals, QUAKER, Instant Oatmeal, Cinnamon-Spice, dry"|"1"|"packet (1 NLEA serving)"|"43"|"1 packet (1 NLEA serving)"|"369"|"10.390000000000001"|"5.0999999999999996"|"74.519999999999996"
"2693"|"Breakfast Cereals"|"0800"|"Cereals, QUAKER, Instant Oatmeal, DINOSAUR EGGS, Brown Sugar, dry"|"1"|"packet (1 NLEA serving)"|"50"|"1 packet (1 NLEA serving)"|"384"|"8.6899999999999995"|"7.5899999999999999"|"73.680000000000007"
"2694"|"Breakfast Cereals"|"0800"|"Cereals, QUAKER, Instant Oatmeal, fruit and cream variety, dry"|"1"|"packet"|"35"|"1 packet"|"379"|"8.3000000000000007"|"6.3700000000000001"|"75.420000000000002"
"2695"|"Breakfast Cereals"|"0800"|"Cereals, QUAKER, Instant Oatmeal, fruit and cream, variety of flavors, reduced sugar"|"1"|"packet"|"33"|"1 packet"|"376"|"10.16"|"7.46"|"71.569999999999993"
"2696"|"Breakfast Cereals"|"0800"|"Cereals, QUAKER, Instant Oatmeal, maple and brown sugar, dry"|"1"|"packet"|"43"|"1 packet"|"368"|"9.1999999999999993"|"4.6299999999999999"|"76.909999999999997"
"2697"|"Breakfast Cereals"|"0800"|"Cereals, QUAKER, Instant Oatmeal, Raisin and Spice, dry"|"1"|"packet (1 NLEA serving)"|"43"|"1 packet (1 NLEA serving)"|"360"|"9.1099999999999994"|"4"|"75.680000000000007"
"2698"|"Breakfast Cereals"|"0800"|"Cereals, QUAKER, Instant Oatmeal, raisins, dates and walnuts, dry"|"1"|"packet"|"37"|"1 packet"|"371"|"8.8200000000000003"|"6.9800000000000004"|"72.409999999999997"
"2699"|"Breakfast Cereals"|"0800"|"Cereals, QUAKER, Instant Oatmeal, weight control, cinnamon"|"1"|"packet (1 NLEA serving)"|"45"|"1 packet (1 NLEA serving)"|"361"|"16.5"|"6.2800000000000002"|"64.209999999999994"
"2700"|"Breakfast Cereals"|"0800"|"Cereals, QUAKER, Oat Bran, QUAKER/MOTHER'S Oat Bran, dry"|"0.5"|"cup (1 NLEA serving)"|"40"|"0.5 cup (1 NLEA serving)"|"364"|"17.030000000000001"|"7.9699999999999998"|"62.939999999999998"
"2701"|"Breakfast Cereals"|"0800"|"Cereals, QUAKER, oatmeal, REAL MEDLEYS, apple walnut, dry"|"1"|"package (1 NLEA serving)"|"75"|"1 package (1 NLEA serving)"|"390"|"8.1799999999999997"|"10.359999999999999"|"70.530000000000001"
"2702"|"Breakfast Cereals"|"0800"|"Cereals, QUAKER, oatmeal, REAL MEDLEYS, blueberry hazelnut, dry"|"1"|"package (1 NLEA serving)"|"70"|"1 package (1 NLEA serving)"|"386"|"9.8100000000000005"|"9.8000000000000007"|"69.469999999999999"
"2703"|"Breakfast Cereals"|"0800"|"Cereals, QUAKER, oatmeal, REAL MEDLEYS, cherry pistachio, dry"|"1"|"package (1 NLEA serving)"|"73"|"1 package (1 NLEA serving)"|"394"|"12.02"|"11.02"|"66.730000000000004"
"2704"|"Breakfast Cereals"|"0800"|"Cereals, QUAKER, oatmeal, REAL MEDLEYS, peach almond, dry"|"1"|"package (1 NLEA serving)"|"75"|"1 package (1 NLEA serving)"|"387"|"10.1"|"9.8399999999999999"|"68.609999999999999"
"2705"|"Breakfast Cereals"|"0800"|"Cereals, QUAKER, oatmeal, REAL MEDLEYS, summer berry, dry"|"1"|"package (1 NLEA serving)"|"70"|"1 package (1 NLEA serving)"|"353"|"11.31"|"4.4000000000000004"|"72.579999999999998"
"2706"|"Breakfast Cereals"|"0800"|"Cereals, QUAKER, QUAKER MultiGrain Oatmeal, dry"|"0.5"|"cup (1 NLEA serving)"|"40"|"0.5 cup (1 NLEA serving)"|"334"|"12.640000000000001"|"2.73"|"72.620000000000005"
"2707"|"Breakfast Cereals"|"0800"|"Cereals, QUAKER, Quick Oats with Iron, Dry"|"0.5"|"cup"|"40"|"0.5 cup"|"371"|"13.699999999999999"|"6.8700000000000001"|"68.180000000000007"
"2708"|"Breakfast Cereals"|"0800"|"Cereals, QUAKER, Quick Oats, Dry"|"0.5"|"cup"|"40"|"0.5 cup"|"371"|"13.699999999999999"|"6.8700000000000001"|"68.180000000000007"
"2709"|"Breakfast Cereals"|"0800"|"Cereals, QUAKER, Weight Control Instant Oatmeal, banana bread"|"1"|"packet (1 NLEA serving)"|"45"|"1 packet (1 NLEA serving)"|"361"|"16.5"|"6.1600000000000001"|"64.420000000000002"
"2710"|"Breakfast Cereals"|"0800"|"Cereals, QUAKER, Weight Control Instant Oatmeal, maple and brown sugar"|"1"|"packet (1 NLEA serving)"|"45"|"1 packet (1 NLEA serving)"|"361"|"16.370000000000001"|"6.2000000000000002"|"64.25"
"2711"|"Breakfast Cereals"|"0800"|"Cereals, QUAKER, Whole Wheat Natural Cereal, dry"|"0.5"|"cup"|"40"|"0.5 cup"|"333"|"11.800000000000001"|"2"|"74.799999999999997"
"2712"|"Breakfast Cereals"|"0800"|"Cereals, ready-to-eat, MALT-O-MEAL, Blueberry Mini SPOONERS"|"1"|"cup (1 NLEA serving)"|"55"|"1 cup (1 NLEA serving)"|"350"|"8.8100000000000005"|"1.9199999999999999"|"79.400000000000006"
"2713"|"Breakfast Cereals"|"0800"|"Cereals, WHEATENA, cooked with water"|"1"|"cup"|"243"|"1 cup"|"56"|"2"|"0.5"|"11.800000000000001"
"2714"|"Breakfast Cereals"|"0800"|"Cereals, WHEATENA, cooked with water, with salt"|"1"|"cup"|"243"|"1 cup"|"59"|"2.0299999999999998"|"0.45000000000000001"|"11.74"
"2715"|"Breakfast Cereals"|"0800"|"Cereals, WHEATENA, dry"|"0.33000000000000002"|"cup (1 NLEA serving)"|"40"|"0.33 cup (1 NLEA serving)"|"357"|"13.1"|"2.8999999999999999"|"75.599999999999994"
"2716"|"Breakfast Cereals"|"0800"|"Cereals, whole wheat hot natural cereal, cooked with water, with salt"|"1"|"cup"|"242"|"1 cup"|"62"|"2"|"0.40000000000000002"|"13.699999999999999"
"2717"|"Breakfast Cereals"|"0800"|"Cereals, whole wheat hot natural cereal, cooked with water, without salt"|"1"|"cup"|"242"|"1 cup"|"62"|"2"|"0.40000000000000002"|"13.699999999999999"
"2718"|"Breakfast Cereals"|"0800"|"Cereals, whole wheat hot natural cereal, dry"|"1"|"cup"|"94"|"1 cup"|"342"|"11.199999999999999"|"2"|"75.200000000000003"
"2719"|"Vegetables and Vegetable Products"|"1100"|"Chard, swiss, cooked, boiled, drained, with salt"|"1"|"cup, chopped"|"175"|"1 cup, chopped"|"20"|"1.8799999999999999"|"8.0000000000000002E-2"|"4.1299999999999999"
"2720"|"Vegetables and Vegetable Products"|"1100"|"Chard, swiss, cooked, boiled, drained, without salt"|"1"|"cup, chopped"|"175"|"1 cup, chopped"|"20"|"1.8799999999999999"|"8.0000000000000002E-2"|"4.1299999999999999"
"2721"|"Vegetables and Vegetable Products"|"1100"|"Chard, swiss, raw"|"1"|"cup"|"36"|"1 cup"|"19"|"1.8"|"0.20000000000000001"|"3.7400000000000002"
"2722"|"Vegetables and Vegetable Products"|"1100"|"Chayote, fruit, cooked, boiled, drained, with salt"|"1"|"cup (1" pieces)"|"160"|"1 cup (1" pieces)"|"22"|"0.62"|"0.47999999999999998"|"4.5"
"2723"|"Vegetables and Vegetable Products"|"1100"|"Chayote, fruit, cooked, boiled, drained, without salt"|"1"|"cup (1" pieces)"|"160"|"1 cup (1" pieces)"|"24"|"0.62"|"0.47999999999999998"|"5.0899999999999999"
"2724"|"Vegetables and Vegetable Products"|"1100"|"Chayote, fruit, raw"|"1"|"cup (1" pieces)"|"132"|"1 cup (1" pieces)"|"19"|"0.81999999999999995"|"0.13"|"4.5099999999999998"
"2725"|"Dairy and Egg Products"|"0100"|"Cheese food, cold pack, American"|"1"|"oz"|"28.350000000000001"|"1 oz"|"331"|"19.66"|"24.460000000000001"|"8.3200000000000003"
"2726"|"Dairy and Egg Products"|"0100"|"Cheese food, pasteurized process, American, imitation, without added vitamin D"|"1"|"oz"|"28.350000000000001"|"1 oz"|"257"|"4.0800000000000001"|"19.5"|"16.18"
"2727"|"Dairy and Egg Products"|"0100"|"Cheese food, pasteurized process, American, vitamin D fortified"|"1"|"cup"|"113"|"1 cup"|"330"|"16.859999999999999"|"25.629999999999999"|"8.5600000000000005"
"2728"|"Dairy and Egg Products"|"0100"|"Cheese food, pasteurized process, American, without added vitamin D"|"1"|"cup"|"113"|"1 cup"|"330"|"16.859999999999999"|"25.629999999999999"|"8.5600000000000005"
"2729"|"Dairy and Egg Products"|"0100"|"Cheese food, pasteurized process, swiss"|"1"|"oz"|"28.350000000000001"|"1 oz"|"323"|"21.920000000000002"|"24.140000000000001"|"4.5"
"2730"|"Dairy and Egg Products"|"0100"|"Cheese product, pasteurized process, American, reduced fat, fortified with vitamin D"|"1"|"slice 3/4 oz"|"21"|"1 slice 3/4 oz"|"240"|"17.600000000000001"|"14.1"|"10.6"
"2731"|"Dairy and Egg Products"|"0100"|"Cheese product, pasteurized process, American, vitamin D fortified"|"1"|"slice (2/3 oz)"|"19"|"1 slice (2/3 oz)"|"307"|"16.09"|"23.059999999999999"|"8.8499999999999996"
"2732"|"Dairy and Egg Products"|"0100"|"Cheese product, pasteurized process, cheddar, reduced fat"|"1"|"slice 1 oz"|"28"|"1 slice 1 oz"|"240"|"17.600000000000001"|"14.1"|"10.6"
"2733"|"Snacks"|"2500"|"Cheese puffs and twists, corn based, baked, low fat"|"1"|"oz"|"28.350000000000001"|"1 oz"|"432"|"8.5"|"12.1"|"72.349999999999994"
"2734"|"Dairy and Egg Products"|"0100"|"Cheese sauce, prepared from recipe"|"2"|"tbsp"|"30"|"2 tbsp"|"197"|"10.33"|"14.92"|"5.4800000000000004"
"2735"|"Dairy and Egg Products"|"0100"|"Cheese spread, American or Cheddar cheese base, reduced fat"|"1"|"piece"|"21"|"1 piece"|"176"|"13.41"|"8.8800000000000008"|"10.710000000000001"
"2736"|"Dairy and Egg Products"|"0100"|"Cheese spread, cream cheese base"|"1"|"oz"|"28.350000000000001"|"1 oz"|"295"|"7.0999999999999996"|"28.600000000000001"|"3.5"
"2737"|"Dairy and Egg Products"|"0100"|"Cheese spread, pasteurized process, American"|"1"|"cup, diced"|"140"|"1 cup, diced"|"290"|"16.41"|"21.23"|"8.7300000000000004"
"2738"|"Dairy and Egg Products"|"0100"|"Cheese substitute, mozzarella"|"1"|"cup, shredded"|"113"|"1 cup, shredded"|"248"|"11.470000000000001"|"12.220000000000001"|"23.670000000000002"
"2739"|"Dairy and Egg Products"|"0100"|"Cheese, american cheddar, imitation"|"1"|"slice"|"21"|"1 slice"|"239"|"16.699999999999999"|"14"|"11.6"
"2740"|"Dairy and Egg Products"|"0100"|"Cheese, American, nonfat or fat free"|"1"|"serving"|"19"|"1 serving"|"126"|"21.050000000000001"|"0"|"10.529999999999999"
"2741"|"Dairy and Egg Products"|"0100"|"Cheese, blue"|"1"|"oz"|"28.350000000000001"|"1 oz"|"353"|"21.399999999999999"|"28.739999999999998"|"2.3399999999999999"
"2742"|"Dairy and Egg Products"|"0100"|"Cheese, brick"|"1"|"cup, diced"|"132"|"1 cup, diced"|"371"|"23.239999999999998"|"29.68"|"2.79"
"2743"|"Dairy and Egg Products"|"0100"|"Cheese, brie"|"1"|"oz"|"28.350000000000001"|"1 oz"|"334"|"20.75"|"27.68"|"0.45000000000000001"
"2744"|"Dairy and Egg Products"|"0100"|"Cheese, camembert"|"1"|"oz"|"28.350000000000001"|"1 oz"|"300"|"19.800000000000001"|"24.260000000000002"|"0.46000000000000002"
"2745"|"Dairy and Egg Products"|"0100"|"Cheese, caraway"|"1"|"oz"|"28.350000000000001"|"1 oz"|"376"|"25.18"|"29.199999999999999"|"3.0600000000000001"
"2746"|"Dairy and Egg Products"|"0100"|"Cheese, cheddar"|"1"|"cup, diced"|"132"|"1 cup, diced"|"404"|"22.870000000000001"|"33.310000000000002"|"3.0899999999999999"
"2747"|"Dairy and Egg Products"|"0100"|"Cheese, cheddar, nonfat or fat free"|"1"|"serving"|"28"|"1 serving"|"157"|"32.140000000000001"|"0"|"7.1399999999999997"
"2748"|"Dairy and Egg Products"|"0100"|"Cheese, cheddar, reduced fat"|"1"|"slice"|"21"|"1 slice"|"309"|"27.350000000000001"|"20.41"|"4.0599999999999996"
"2749"|"Dairy and Egg Products"|"0100"|"Cheese, cheddar, sharp, sliced"|"1"|"slice (2/3 oz)"|"19"|"1 slice (2/3 oz)"|"410"|"24.25"|"33.82"|"2.1299999999999999"
"2750"|"Dairy and Egg Products"|"0100"|"Cheese, cheshire"|"1"|"oz"|"28.350000000000001"|"1 oz"|"387"|"23.370000000000001"|"30.600000000000001"|"4.7800000000000002"
"2751"|"Dairy and Egg Products"|"0100"|"Cheese, colby"|"1"|"cup, diced"|"132"|"1 cup, diced"|"394"|"23.760000000000002"|"32.109999999999999"|"2.5699999999999998"
"2752"|"Dairy and Egg Products"|"0100"|"Cheese, cottage, creamed, large or small curd"|"4"|"oz"|"113"|"4 oz"|"98"|"11.119999999999999"|"4.2999999999999998"|"3.3799999999999999"
"2753"|"Dairy and Egg Products"|"0100"|"Cheese, cottage, creamed, with fruit"|"4"|"oz"|"113"|"4 oz"|"97"|"10.69"|"3.8500000000000001"|"4.6100000000000003"
"2754"|"Dairy and Egg Products"|"0100"|"Cheese, cottage, lowfat, 1% milkfat"|"4"|"oz"|"113"|"4 oz"|"72"|"12.390000000000001"|"1.02"|"2.7200000000000002"
"2755"|"Dairy and Egg Products"|"0100"|"Cheese, cottage, lowfat, 1% milkfat, lactose reduced"|"4"|"oz"|"113"|"4 oz"|"74"|"12.4"|"1"|"3.2000000000000002"
"2756"|"Dairy and Egg Products"|"0100"|"Cheese, cottage, lowfat, 1% milkfat, no sodium added"|"4"|"oz"|"113"|"4 oz"|"72"|"12.4"|"1"|"2.7000000000000002"
"2757"|"Dairy and Egg Products"|"0100"|"Cheese, cottage, lowfat, 1% milkfat, with vegetables"|"4"|"oz"|"113"|"4 oz"|"67"|"10.9"|"1"|"3"
"2758"|"Dairy and Egg Products"|"0100"|"Cheese, cottage, lowfat, 2% milkfat"|"4"|"oz"|"113"|"4 oz"|"81"|"10.449999999999999"|"2.27"|"4.7599999999999998"
"2759"|"Dairy and Egg Products"|"0100"|"Cheese, cottage, nonfat, uncreamed, dry, large or small curd"|"1"|"cup (not packed)"|"145"|"1 cup (not packed)"|"72"|"10.34"|"0.28999999999999998"|"6.6600000000000001"
"2760"|"Dairy and Egg Products"|"0100"|"Cheese, cottage, with vegetables"|"4"|"oz"|"113"|"4 oz"|"95"|"10.9"|"4.2000000000000002"|"3"
"2761"|"Dairy and Egg Products"|"0100"|"Cheese, cream"|"1"|"tbsp"|"14.5"|"1 tbsp"|"350"|"6.1500000000000004"|"34.439999999999998"|"5.5199999999999996"
"2762"|"Dairy and Egg Products"|"0100"|"Cheese, cream, fat free"|"1"|"tbsp"|"18"|"1 tbsp"|"105"|"15.69"|"1"|"7.6600000000000001"
"2763"|"Dairy and Egg Products"|"0100"|"Cheese, cream, low fat"|"1"|"tbsp"|"15"|"1 tbsp"|"201"|"7.8499999999999996"|"15.279999999999999"|"8.1300000000000008"
"2764"|"Dairy and Egg Products"|"0100"|"Cheese, dry white, queso seco"|"1"|"cup grated"|"97"|"1 cup grated"|"325"|"24.510000000000002"|"24.350000000000001"|"2.04"
"2765"|"Dairy and Egg Products"|"0100"|"Cheese, edam"|"1"|"oz"|"28.350000000000001"|"1 oz"|"357"|"24.989999999999998"|"27.800000000000001"|"1.4299999999999999"
"2766"|"Dairy and Egg Products"|"0100"|"Cheese, feta"|"1"|"cup, crumbled"|"150"|"1 cup, crumbled"|"264"|"14.210000000000001"|"21.280000000000001"|"4.0899999999999999"
"2767"|"Dairy and Egg Products"|"0100"|"Cheese, fontina"|"1"|"cup, diced"|"132"|"1 cup, diced"|"389"|"25.600000000000001"|"31.140000000000001"|"1.55"
"2768"|"Dairy and Egg Products"|"0100"|"Cheese, fresh, queso fresco"|"1"|"cup, crumbled"|"122"|"1 cup, crumbled"|"299"|"18.09"|"23.82"|"2.98"
"2769"|"Dairy and Egg Products"|"0100"|"Cheese, gjetost"|"1"|"oz"|"28.350000000000001"|"1 oz"|"466"|"9.6500000000000004"|"29.510000000000002"|"42.649999999999999"
"2770"|"Dairy and Egg Products"|"0100"|"Cheese, goat, hard type"|"1"|"oz"|"28.350000000000001"|"1 oz"|"452"|"30.52"|"35.590000000000003"|"2.1699999999999999"
"2771"|"Dairy and Egg Products"|"0100"|"Cheese, goat, semisoft type"|"1"|"oz"|"28.350000000000001"|"1 oz"|"364"|"21.579999999999998"|"29.84"|"0.12"
"2772"|"Dairy and Egg Products"|"0100"|"Cheese, goat, soft type"|"1"|"oz"|"28.350000000000001"|"1 oz"|"264"|"18.52"|"21.079999999999998"|"0"
"2773"|"Dairy and Egg Products"|"0100"|"Cheese, gouda"|"1"|"oz"|"28.350000000000001"|"1 oz"|"356"|"24.940000000000001"|"27.440000000000001"|"2.2200000000000002"
"2774"|"Dairy and Egg Products"|"0100"|"Cheese, gruyere"|"1"|"oz"|"28.350000000000001"|"1 oz"|"413"|"29.809999999999999"|"32.340000000000003"|"0.35999999999999999"
"2775"|"Dairy and Egg Products"|"0100"|"Cheese, limburger"|"1"|"cup"|"134"|"1 cup"|"327"|"20.050000000000001"|"27.25"|"0.48999999999999999"
"2776"|"Dairy and Egg Products"|"0100"|"Cheese, low fat, cheddar or colby"|"1"|"cup, diced"|"132"|"1 cup, diced"|"173"|"24.350000000000001"|"7"|"1.9099999999999999"
"2777"|"Dairy and Egg Products"|"0100"|"Cheese, low-sodium, cheddar or colby"|"1"|"cup, diced"|"132"|"1 cup, diced"|"398"|"24.350000000000001"|"32.619999999999997"|"1.9099999999999999"
"2778"|"Dairy and Egg Products"|"0100"|"Cheese, Mexican blend"|"0.25"|"cup shredded"|"28"|"0.25 cup shredded"|"358"|"23.539999999999999"|"28.510000000000002"|"1.75"
"2779"|"Dairy and Egg Products"|"0100"|"Cheese, Mexican, blend, reduced fat"|"1"|"oz"|"28.350000000000001"|"1 oz"|"282"|"24.690000000000001"|"19.399999999999999"|"3.4100000000000001"
"2780"|"Dairy and Egg Products"|"0100"|"Cheese, mexican, queso anejo"|"1"|"cup, crumbled"|"132"|"1 cup, crumbled"|"373"|"21.440000000000001"|"29.98"|"4.6299999999999999"
"2781"|"Dairy and Egg Products"|"0100"|"Cheese, mexican, queso asadero"|"1"|"cup, diced"|"132"|"1 cup, diced"|"356"|"22.600000000000001"|"28.260000000000002"|"2.8700000000000001"
"2782"|"Dairy and Egg Products"|"0100"|"Cheese, mexican, queso chihuahua"|"1"|"cup, diced"|"132"|"1 cup, diced"|"374"|"21.559999999999999"|"29.68"|"5.5599999999999996"
"2783"|"Dairy and Egg Products"|"0100"|"Cheese, mexican, queso cotija"|"2"|"tsp"|"5"|"2 tsp"|"366"|"20"|"30"|"3.9700000000000002"
"2784"|"Dairy and Egg Products"|"0100"|"Cheese, monterey"|"1"|"cup, diced"|"132"|"1 cup, diced"|"373"|"24.48"|"30.280000000000001"|"0.68000000000000005"
"2785"|"Dairy and Egg Products"|"0100"|"Cheese, monterey, low fat"|"1"|"cup, diced"|"132"|"1 cup, diced"|"313"|"28.199999999999999"|"21.600000000000001"|"0.69999999999999996"
"2786"|"Dairy and Egg Products"|"0100"|"Cheese, mozzarella, low moisture, part-skim"|"1"|"cup, diced"|"132"|"1 cup, diced"|"295"|"23.75"|"19.780000000000001"|"5.5800000000000001"
"2787"|"Dairy and Egg Products"|"0100"|"Cheese, mozzarella, low moisture, part-skim, shredded"|"1"|"cup"|"86"|"1 cup"|"304"|"23.629999999999999"|"19.719999999999999"|"8.0600000000000005"
"2788"|"Dairy and Egg Products"|"0100"|"Cheese, mozzarella, low sodium"|"1"|"cup, diced"|"132"|"1 cup, diced"|"280"|"27.5"|"17.100000000000001"|"3.1000000000000001"
"2789"|"Dairy and Egg Products"|"0100"|"Cheese, mozzarella, nonfat"|"1"|"cup, shredded"|"113"|"1 cup, shredded"|"141"|"31.699999999999999"|"0"|"3.5"
"2790"|"Dairy and Egg Products"|"0100"|"Cheese, mozzarella, part skim milk"|"1"|"oz"|"28.350000000000001"|"1 oz"|"254"|"24.260000000000002"|"15.92"|"2.77"
"2791"|"Dairy and Egg Products"|"0100"|"Cheese, mozzarella, whole milk"|"1"|"cup, shredded"|"112"|"1 cup, shredded"|"300"|"22.170000000000002"|"22.350000000000001"|"2.1899999999999999"
